x,y,class_pred,class_orig,Matches,Instance,Mixnew,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
0.33543634,0.194537359,5,5,Match,917,"R27,R49,R85,R108,R139,R172,R192,R225,R250,R287",5.3,0.715,0.19,1.5,0.161,7,62,0.99395,3.62,0.61,11
-0.197781451,-0.564494956,5,6,Non,918,"R24,R38,R71,R95,R130,R167,R197,R223,R247,R282",6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1
0.704615608,-0.174514867,6,6,Match,919,"R31,R58,R85,R117,R137,R163,R203,R234,R262,R277",8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11
0.715734738,0.15673445,6,6,Match,920,"R27,R58,R85,R117,R148,R176,R193,R235,R262,R288",8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8
0.226036725,0.11751099,5,5,Match,921,"R15,R50,R85,R115,R139,R172,R197,R229,R255,R287",9.6,0.41,0.37,2.3,0.091,10,23,0.99786,3.24,0.56,10.5
0.704615608,-0.174514867,6,6,Match,922,"R31,R58,R85,R117,R137,R163,R203,R234,R262,R277",8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11
0.715734738,0.15673445,6,6,Match,923,"R27,R58,R85,R117,R148,R176,R193,R235,R262,R288",8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8
-0.197780918,-0.564494446,5,6,Non,924,"R24,R38,R71,R95,R130,R167,R197,R223,R247,R282",6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1
0.550901425,0.16734349,6,5,Non,925,"R25,R57,R85,R117,R140,R174,R192,R232,R259,R287",8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2
0.167195042,0.703801226,6,7,Non,926,"R30,R58,R80,R114,R137,R163,R203,R234,R262,R277",8.6,0.22,0.36,1.9,0.064,53,77,0.99604,3.47,0.87,11
-0.013157985,0.683539722,6,6,Match,927,"R21,R33,R65,R91,R122,R163,R207,R211,R246,R279",9.4,0.24,0.33,2.3,0.061,52,73,0.99786,3.47,0.9,10.2
-0.556223523,-0.202266435,5,4,Non,928,"R17,R39,R69,R90,R127,R166,R185,R219,R247,R284",8.4,0.67,0.19,2.2,0.093,11,75,0.99736,3.2,0.59,9.2
0.550901432,0.16734348,6,5,Non,929,"R25,R57,R85,R117,R140,R174,R192,R232,R259,R287",8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2
0.125075539,0.548422093,7,7,Match,930,"R29,R48,R76,R111,R147,R153,R199,R233,R259,R275",8.7,0.33,0.38,3.3,0.063,10,19,0.99468,3.3,0.73,12
0.372634163,-0.007002926,6,5,Non,931,"R21,R50,R85,R109,R139,R173,R192,R232,R260,R287",6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5
-0.466436373,-0.329717776,5,5,Match,932,"R18,R38,R69,R92,R127,R166,R185,R219,R247,R282",7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8
-0.669456568,-0.343281782,5,6,Non,933,"R18,R40,R73,R90,R127,R161,R186,R219,R247,R271",7.6,0.4,0.29,1.9,0.078,29,66,0.9971,3.45,0.59,9.5
-0.466436373,-0.329717776,5,5,Match,934,"R18,R38,R69,R92,R127,R166,R185,R219,R247,R282",7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8
0.372634163,-0.007002926,6,5,Non,935,"R21,R50,R85,R109,R139,R173,R192,R232,R260,R287",6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5
0.567185621,-0.525862937,6,6,Match,936,"R30,R58,R80,R113,R147,R163,R203,R234,R261,R277",8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8
0.567185621,-0.525862937,6,6,Match,937,"R30,R58,R80,R113,R147,R163,R203,R234,R261,R277",8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8
0.315317258,-0.037330318,6,4,Non,938,"R21,R50,R85,R117,R139,R172,R197,R226,R250,R287",12,0.63,0.5,1.4,0.071,6,26,0.99791,3.07,0.6,10.4
0.705560743,-0.146897034,6,7,Non,939,"R31,R58,R85,R110,R148,R153,R199,R234,R261,R275",7.2,0.38,0.38,2.8,0.068,23,42,0.99356,3.34,0.72,12.9
0.227140642,-0.022072451,5,5,Match,940,"R10,R50,R85,R104,R139,R172,R190,R225,R250,R286",6.2,0.46,0.17,1.6,0.073,7,11,0.99425,3.61,0.54,11.4
0.467369222,-0.595976801,7,7,Match,941,"R29,R48,R79,R111,R147,R153,R199,R233,R259,R275",9.6,0.33,0.52,2.2,0.074,13,25,0.99509,3.36,0.76,12.4
0.257195718,-0.739027198,7,7,Match,942,"R12,R48,R75,R111,R147,R152,R198,R231,R255,R268",9.9,0.27,0.49,5,0.082,9,17,0.99484,3.19,0.52,12.5
-0.223952474,-0.468112851,5,7,Non,943,"R22,R38,R70,R96,R127,R167,R197,R223,R247,R282",10.1,0.43,0.4,2.6,0.092,13,52,0.99834,3.22,0.64,10
-0.429503844,-0.390675508,5,7,Non,944,"R17,R38,R69,R96,R127,R166,R197,R219,R247,R282",9.8,0.5,0.34,2.3,0.094,10,45,0.99864,3.24,0.6,9.7
0.418557837,-0.623423238,7,7,Match,945,"R29,R48,R76,R111,R147,R152,R200,R233,R259,R275",8.3,0.3,0.49,3.8,0.09,11,24,0.99498,3.27,0.64,12.1
0.450023485,-0.132971156,6,7,Non,946,"R31,R50,R85,R117,R139,R173,R197,R233,R260,R287",10.2,0.44,0.42,2,0.071,7,20,0.99566,3.14,0.79,11.1
0.619747536,-0.166578967,6,7,Non,947,"R31,R52,R85,R118,R148,R177,R200,R233,R260,R288",10.2,0.44,0.58,4.1,0.092,11,24,0.99745,3.29,0.99,12
0.313019124,-0.711175046,7,7,Match,948,"R29,R48,R76,R111,R143,R152,R200,R227,R252,R268",8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4
0.071034818,0.389016255,7,7,Match,949,"R30,R48,R79,R112,R147,R157,R199,R233,R259,R274",8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9
0.071034824,0.389016297,7,7,Match,950,"R30,R48,R79,R112,R147,R157,R199,R233,R259,R274",8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9
0.071034821,0.389016279,7,7,Match,951,"R30,R48,R79,R112,R147,R157,R199,R233,R259,R274",8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9
0.313019124,-0.711175046,7,7,Match,952,"R29,R48,R76,R111,R143,R152,R200,R227,R252,R268",8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4
0.442125846,-0.608524363,7,7,Match,953,"R29,R48,R76,R111,R136,R153,R199,R233,R259,R275",8.2,0.31,0.4,2.2,0.058,6,10,0.99536,3.31,0.68,11.2
0.125624589,0.543753561,7,7,Match,954,"R29,R48,R76,R111,R143,R153,R199,R233,R259,R275",10.2,0.34,0.48,2.1,0.052,5,9,0.99458,3.2,0.69,12.1
0.701682399,0.044833175,6,6,Match,955,"R9,R52,R85,R106,R143,R176,R198,R227,R253,R286",7.6,0.43,0.4,2.7,0.082,6,11,0.99538,3.44,0.54,12.2
0.212102446,-0.587324868,6,5,Non,956,"R21,R45,R81,R112,R136,R156,R194,R233,R260,R274",8.5,0.21,0.52,1.9,0.09,9,23,0.99648,3.36,0.67,10.4
0.328489905,-0.422410947,6,6,Match,957,"R31,R50,R83,R118,R136,R157,R200,R226,R251,R268",9,0.36,0.52,2.1,0.111,5,10,0.99568,3.31,0.62,11.3
0.276216353,-0.18767726,6,6,Match,958,"R11,R50,R85,R115,R137,R160,R197,R229,R255,R268",9.5,0.37,0.52,2,0.088,12,51,0.99613,3.29,0.58,11.1
0.63531726,0.222088051,6,7,Non,959,"R27,R58,R85,R110,R140,R174,R193,R235,R262,R287",6.4,0.57,0.12,2.3,0.12,25,36,0.99519,3.47,0.71,11.3
-0.258897182,-0.366441846,5,5,Match,960,"R21,R38,R70,R92,R127,R167,R185,R223,R247,R282",8,0.59,0.05,2,0.089,12,32,0.99735,3.36,0.61,10
0.591583035,0.142456947,6,6,Match,961,"R27,R58,R85,R117,R140,R174,R192,R234,R261,R287",8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1
-0.543140563,-0.291627615,5,5,Match,962,"R17,R38,R69,R90,R127,R166,R185,R219,R243,R282",7.1,0.56,0.14,1.6,0.078,7,18,0.99592,3.27,0.62,9.3
-0.52691505,-0.299491145,5,5,Match,963,"R18,R38,R69,R90,R127,R166,R185,R219,R243,R282",6.6,0.57,0.02,2.1,0.115,6,16,0.99654,3.38,0.69,9.5
0.405980926,-0.573331277,6,6,Match,964,"R30,R58,R76,R113,R134,R157,R200,R234,R261,R274",8.8,0.27,0.39,2,0.1,20,27,0.99546,3.15,0.69,11.2
0.591583035,0.142456947,6,6,Match,965,"R27,R58,R85,R117,R140,R174,R192,R234,R261,R287",8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1
0.137912869,0.639684401,6,6,Match,966,"R30,R58,R80,R113,R137,R156,R195,R234,R261,R276",8.3,0.34,0.4,2.4,0.065,24,48,0.99554,3.34,0.86,11
0.267483006,-0.267000495,6,7,Non,967,"R9,R52,R85,R116,R143,R157,R200,R227,R252,R268",9,0.38,0.41,2.4,0.103,6,10,0.99604,3.13,0.58,11.9
-0.388118363,0.622564342,5,5,Match,968,"R15,R44,R72,R102,R129,R171,R183,R218,R239,R291",8.5,0.66,0.2,2.1,0.097,23,113,0.99733,3.13,0.48,9.2
0.697478038,0.112933446,6,6,Match,969,"R31,R55,R85,R117,R148,R152,R198,R230,R254,R268",9,0.4,0.43,2.4,0.068,29,46,0.9943,3.2,0.6,12.2
-0.158940321,-0.314171398,5,5,Match,970,"R21,R38,R70,R92,R127,R167,R192,R223,R243,R282",6.7,0.56,0.09,2.9,0.079,7,22,0.99669,3.46,0.61,10.2
0.29558696,-0.620964115,7,6,Non,971,"R30,R48,R76,R112,R136,R157,R194,R233,R260,R274",10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9
0.295587233,-0.620964238,7,6,Non,972,"R30,R48,R76,R112,R136,R157,R194,R233,R260,R274",10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9
0.494359438,-0.324752773,6,7,Non,973,"R31,R52,R85,R118,R143,R157,R200,R233,R260,R276",10.1,0.38,0.5,2.4,0.104,6,13,0.99643,3.22,0.65,11.6
0.029890881,0.759241695,5,5,Match,974,"R30,R45,R81,R112,R136,R156,R194,R226,R250,R265",8.5,0.34,0.44,1.7,0.079,6,12,0.99605,3.52,0.63,10.7
0.275840115,-0.686298316,7,7,Match,975,"R30,R48,R76,R112,R143,R157,R198,R227,R252,R268",8.8,0.33,0.41,5.9,0.073,7,13,0.99658,3.3,0.62,12.1
-0.577715026,0.42268776,5,5,Match,976,"R15,R40,R73,R90,R126,R165,R206,R218,R239,R281",7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4
-0.577715027,0.422687759,5,5,Match,977,"R15,R40,R73,R90,R126,R165,R206,R218,R239,R281",7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4
-0.388118363,0.622564342,5,5,Match,978,"R15,R44,R72,R102,R129,R171,R183,R218,R239,R291",8.4,0.59,0.29,2.6,0.109,31,119,0.99801,3.15,0.5,9.1
0.238336853,0.402756222,6,7,Non,979,"R3,R50,R85,R107,R139,R150,R198,R229,R254,R268",7,0.4,0.32,3.6,0.061,9,29,0.99416,3.28,0.49,11.3
0.241880231,-0.368517831,6,5,Non,980,"R21,R50,R83,R117,R138,R173,R197,R226,R250,R285",12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4
0.383283446,-0.084322502,6,6,Match,981,"R21,R50,R85,R117,R139,R173,R197,R232,R260,R287",9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5
-0.211900463,-0.239021576,5,5,Match,982,"R21,R39,R70,R92,R127,R167,R185,R223,R247,R284",9.5,0.86,0.26,1.9,0.079,13,28,0.99712,3.25,0.62,10
0.735988016,0.029567789,6,6,Match,983,"R31,R58,R85,R110,R148,R179,R203,R235,R262,R288",7.3,0.52,0.32,2.1,0.07,51,70,0.99418,3.34,0.82,12.9
0.383283446,-0.084322502,6,6,Match,984,"R21,R50,R85,R117,R139,R173,R197,R232,R260,R287",9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5
0.241880233,-0.368517832,6,5,Non,985,"R21,R50,R83,R117,R138,R173,R197,R226,R250,R285",12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4
0.208699944,0.017084104,5,6,Non,986,"R3,R50,R85,R104,R139,R172,R190,R225,R251,R286",7.4,0.58,0,2,0.064,7,11,0.99562,3.45,0.58,11.3
0.234714734,-0.739468549,7,7,Match,987,"R1,R48,R75,R111,R134,R150,R198,R226,R250,R268",9.8,0.34,0.39,1.4,0.066,3,7,0.9947,3.19,0.55,11.4
-0.183621177,0.697532947,5,5,Match,988,"R15,R34,R62,R90,R121,R161,R206,R210,R239,R269",7.1,0.36,0.3,1.6,0.08,35,70,0.99693,3.44,0.5,9.4
-0.483651727,0.28509588,5,5,Match,989,"R9,R38,R67,R90,R126,R156,R183,R218,R239,R265",7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4
0.193263711,-0.465132415,6,6,Match,990,"R9,R55,R75,R113,R134,R157,R195,R229,R255,R268",9.7,0.295,0.4,1.5,0.073,14,21,0.99556,3.14,0.51,10.9
-0.483651727,0.28509588,5,5,Match,991,"R9,R38,R67,R90,R126,R156,R183,R218,R239,R265",7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4
-0.206209638,0.689995893,5,5,Match,992,"R15,R34,R62,R90,R121,R161,R183,R210,R239,R269",7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4
-0.590359034,0.387660154,5,6,Non,993,"R9,R40,R71,R90,R126,R156,R183,R218,R239,R265",6.5,0.4,0.1,2,0.076,30,47,0.99554,3.36,0.48,9.4
-0.68064759,0.350547833,5,5,Match,994,"R15,R34,R62,R90,R121,R161,R183,R210,R239,R269",7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4
0.044702601,-0.503132413,5,5,Match,995,"R15,R37,R62,R94,R120,R161,R206,R215,R239,R269",10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4
-0.258897182,-0.366441846,5,6,Non,996,"R21,R38,R70,R92,R127,R167,R185,R223,R247,R282",7.7,0.6,0.06,2,0.079,19,41,0.99697,3.39,0.62,10.1
0.639900066,-0.401829051,6,7,Non,997,"R27,R52,R82,R104,R143,R176,R190,R225,R253,R286",5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8
0.639900066,-0.401829051,6,7,Non,998,"R27,R52,R82,R104,R143,R176,R190,R225,R253,R286",5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8
-0.496219036,0.473818011,5,6,Non,999,"R2,R39,R67,R89,R126,R165,R196,R218,R239,R284",8.9,0.84,0.34,1.4,0.05,4,10,0.99554,3.12,0.48,9.1
0.180348647,-0.758452633,7,6,Non,1000,"R5,R51,R84,R104,R143,R178,R188,R225,R253,R286",6.4,0.69,0,1.65,0.055,7,12,0.99162,3.47,0.53,12.9
0.714280256,-0.110305007,7,7,Match,1001,"R31,R52,R85,R103,R143,R176,R199,R232,R259,R286",7.5,0.43,0.3,2.2,0.062,6,12,0.99495,3.44,0.72,11.5
0.551279954,-0.313859378,6,7,Non,1002,"R31,R58,R85,R117,R134,R157,R195,R234,R264,R276",9.9,0.35,0.38,1.5,0.058,31,47,0.99676,3.26,0.82,10.6
0.45081876,-0.600017475,7,7,Match,1003,"R29,R48,R76,R111,R147,R153,R199,R233,R259,R275",9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7
0.213830442,-0.756356629,7,7,Match,1004,"R5,R51,R82,R103,R143,R152,R198,R227,R252,R268",6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8
0.345472294,0.368492357,6,5,Non,1005,"R9,R55,R85,R115,R140,R174,R192,R229,R254,R287",8.2,0.43,0.29,1.6,0.081,27,45,0.99603,3.25,0.54,10.3
0.213830442,-0.756356629,7,7,Match,1006,"R5,R51,R82,R103,R143,R152,R198,R227,R252,R268",6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8
0.45081876,-0.600017475,7,7,Match,1007,"R29,R48,R76,R111,R147,R153,R199,R233,R259,R275",9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7
0.45081876,-0.600017475,7,7,Match,1008,"R29,R48,R76,R111,R147,R153,R199,R233,R259,R275",9.1,0.3,0.34,2,0.064,12,25,0.99516,3.26,0.84,11.7
0.588383362,-0.241832188,6,7,Non,1009,"R31,R52,R85,R118,R148,R157,R200,R233,R259,R275",8.9,0.35,0.4,3.6,0.11,12,24,0.99549,3.23,0.7,12
0.59828384,0.040656151,6,5,Non,1010,"R31,R58,R85,R118,R140,R174,R197,R234,R263,R287",9.6,0.5,0.36,2.8,0.116,26,55,0.99722,3.18,0.68,10.9
0.25237621,-0.733018549,7,7,Match,1011,"R6,R48,R75,R111,R143,R152,R198,R227,R252,R268",8.9,0.28,0.45,1.7,0.067,7,12,0.99354,3.25,0.55,12.3
0.06591115,0.600316682,6,6,Match,1012,"R9,R45,R75,R112,R134,R157,R195,R229,R254,R265",8.9,0.32,0.31,2,0.088,12,19,0.9957,3.17,0.55,10.4
-0.249038131,0.452160415,5,5,Match,1013,"R9,R39,R68,R92,R126,R165,R184,R220,R241,R284",7.7,1.005,0.15,2.1,0.102,11,32,0.99604,3.23,0.48,10
-0.261764147,-0.015080736,5,6,Non,1014,"R9,R39,R70,R92,R127,R167,R185,R223,R241,R284",7.5,0.71,0,1.6,0.092,22,31,0.99635,3.38,0.58,10
0.030060435,0.534099983,5,6,Non,1015,"R9,R50,R83,R104,R138,R172,R190,R224,R251,R285",8,0.58,0.16,2,0.12,3,7,0.99454,3.22,0.58,11.2
0.507237979,-0.264656994,6,6,Match,1016,"R31,R57,R85,R117,R140,R157,R199,R233,R260,R276",10.5,0.39,0.46,2.2,0.075,14,27,0.99598,3.06,0.84,11.4
0.635490014,-0.206442346,7,7,Match,1017,"R31,R52,R85,R117,R148,R153,R199,R233,R259,R275",8.9,0.38,0.4,2.2,0.068,12,28,0.99486,3.27,0.75,12.6
0.233087847,0.71268412,6,6,Match,1018,"R6,R53,R75,R107,R147,R152,R203,R230,R254,R268",8,0.18,0.37,0.9,0.049,36,109,0.99007,2.89,0.44,12.7
0.233087847,0.71268412,6,6,Match,1019,"R6,R53,R75,R107,R147,R152,R203,R230,R254,R268",8,0.18,0.37,0.9,0.049,36,109,0.99007,2.89,0.44,12.7
0.319664712,0.185001016,6,5,Non,1020,"R21,R50,R85,R108,R139,R172,R192,R229,R254,R287",7,0.5,0.14,1.8,0.078,10,23,0.99636,3.53,0.61,10.4
0.118741346,0.722734071,6,6,Match,1021,"R12,R52,R83,R116,R143,R157,R200,R227,R252,R268",11.3,0.36,0.66,2.4,0.123,3,8,0.99642,3.2,0.53,11.9
0.118741346,0.722734071,6,6,Match,1022,"R12,R52,R83,R116,R143,R157,R200,R227,R252,R268",11.3,0.36,0.66,2.4,0.123,3,8,0.99642,3.2,0.53,11.9
0.192867656,-0.415124235,5,5,Match,1023,"R2,R50,R82,R104,R138,R172,R190,R225,R251,R286",7,0.51,0.09,2.1,0.062,4,9,0.99584,3.35,0.54,10.5
0.054418736,0.713079979,7,6,Non,1024,"R9,R48,R75,R111,R143,R152,R200,R227,R252,R268",8.2,0.32,0.42,2.3,0.098,3,9,0.99506,3.27,0.55,12.3
0.274811885,0.278537608,6,7,Non,1025,"R9,R50,R85,R107,R139,R172,R192,R228,R254,R287",7.7,0.58,0.01,1.8,0.088,12,18,0.99568,3.32,0.56,10.5
0.462808357,0.313958349,6,6,Match,1026,"R22,R55,R85,R118,R140,R174,R192,R228,R254,R287",8.6,0.83,0,2.8,0.095,17,43,0.99822,3.33,0.6,10.4
0.274500578,0.665108661,6,6,Match,1027,"R6,R55,R79,R107,R147,R152,R198,R230,R254,R268",7.9,0.31,0.32,1.9,0.066,14,36,0.99364,3.41,0.56,12.6
0.52772951,0.503759435,6,5,Non,1028,"R7,R55,R85,R108,R148,R176,R193,R230,R254,R288",6.4,0.795,0,2.2,0.065,28,52,0.99378,3.49,0.52,11.6
0.005902868,-0.628294075,6,6,Match,1029,"R9,R34,R65,R91,R122,R160,R184,R211,R240,R265",7.2,0.34,0.21,2.5,0.075,41,68,0.99586,3.37,0.54,10.1
0.274811885,0.278537608,6,7,Non,1030,"R9,R50,R85,R107,R139,R172,R192,R228,R254,R287",7.7,0.58,0.01,1.8,0.088,12,18,0.99568,3.32,0.56,10.5
0.313767179,0.545715229,6,7,Non,1031,"R9,R52,R85,R104,R143,R176,R191,R230,R254,R288",7.1,0.59,0,2.1,0.091,9,14,0.99488,3.42,0.55,11.5
0.245466309,0.296969203,6,7,Non,1032,"R9,R50,R85,R107,R139,R172,R191,R228,R254,R287",7.3,0.55,0.01,1.8,0.093,9,15,0.99514,3.35,0.58,11
-0.443812878,0.493430854,5,5,Match,1033,"R15,R39,R67,R94,R130,R165,R184,R218,R239,R284",8.1,0.82,0,4.1,0.095,5,14,0.99854,3.36,0.53,9.6
0.427134427,0.318141944,6,6,Match,1034,"R21,R55,R85,R107,R140,R174,R192,R229,R254,R287",7.5,0.57,0.08,2.6,0.089,14,27,0.99592,3.3,0.59,10.4
-0.410844584,0.435098615,5,6,Non,1035,"R15,R39,R67,R92,R126,R165,R184,R218,R239,R284",8.9,0.745,0.18,2.5,0.077,15,48,0.99739,3.2,0.47,9.7
0.376389267,-0.399013033,6,7,Non,1036,"R31,R50,R83,R117,R134,R157,R197,R233,R260,R276",10.1,0.37,0.34,2.4,0.085,5,17,0.99683,3.17,0.65,10.6
0.47731416,-0.464322312,6,7,Non,1037,"R29,R54,R76,R107,R147,R152,R198,R230,R254,R268",7.6,0.31,0.34,2.5,0.082,26,35,0.99356,3.22,0.59,12.5
-0.496707517,0.103803947,5,5,Match,1038,"R9,R39,R69,R90,R127,R166,R183,R218,R239,R284",7.3,0.91,0.1,1.8,0.074,20,56,0.99672,3.35,0.56,9.2
0.708220612,-0.043947515,6,7,Non,1039,"R31,R59,R85,R117,R148,R176,R199,R234,R262,R288",8.7,0.41,0.41,6.2,0.078,25,42,0.9953,3.24,0.77,12.6
0.595299809,0.119159155,6,6,Match,1040,"R28,R58,R85,R117,R140,R174,R192,R234,R263,R287",8.9,0.5,0.21,2.2,0.088,21,39,0.99692,3.33,0.83,11.1
-0.14393022,-0.181509995,5,5,Match,1041,"R21,R39,R70,R92,R127,R167,R192,R223,R247,R284",7.4,0.965,0,2.2,0.088,16,32,0.99756,3.58,0.67,10.2
-0.470713578,-0.36247394,5,6,Non,1042,"R18,R38,R69,R91,R127,R166,R185,R219,R247,R282",6.9,0.49,0.19,1.7,0.079,13,26,0.99547,3.38,0.64,9.8
0.595299809,0.119159155,6,6,Match,1043,"R28,R58,R85,R117,R140,R174,R192,R234,R263,R287",8.9,0.5,0.21,2.2,0.088,21,39,0.99692,3.33,0.83,11.1
0.536538354,-0.204581551,6,7,Non,1044,"R31,R59,R85,R117,R140,R157,R197,R234,R263,R276",9.5,0.39,0.41,8.9,0.069,18,39,0.99859,3.29,0.81,10.9
0.67583743,0.294066481,6,6,Match,1045,"R31,R52,R85,R107,R148,R152,R198,R230,R254,R267",6.4,0.39,0.33,3.3,0.046,12,53,0.99294,3.36,0.62,12.2
0.395685783,0.423123959,6,6,Match,1046,"R9,R55,R85,R107,R140,R174,R193,R230,R254,R287",6.9,0.44,0,1.4,0.07,32,38,0.99438,3.32,0.58,11.4
0.470330242,0.343231414,6,6,Match,1047,"R27,R55,R85,R107,R140,R174,R192,R228,R254,R287",7.6,0.78,0,1.7,0.076,33,45,0.99612,3.31,0.62,10.7
0.49969336,0.233757783,6,5,Non,1048,"R21,R55,R85,R108,R140,R174,R192,R234,R262,R287",7.1,0.43,0.17,1.8,0.082,27,51,0.99634,3.49,0.64,10.4
0.397742773,-0.234173676,6,6,Match,1049,"R31,R50,R83,R117,R139,R173,R197,R233,R260,R287",9.3,0.49,0.36,1.7,0.081,3,14,0.99702,3.27,0.78,10.9
0.450023485,-0.132971156,6,6,Match,1050,"R31,R50,R85,R117,R139,R173,R197,R233,R260,R287",9.3,0.5,0.36,1.8,0.084,6,17,0.99704,3.27,0.77,10.8
0.49969336,0.233757783,6,5,Non,1051,"R21,R55,R85,R108,R140,R174,R192,R234,R262,R287",7.1,0.43,0.17,1.8,0.082,27,51,0.99634,3.49,0.64,10.4
-0.541083021,-0.325024095,5,5,Match,1052,"R17,R38,R69,R90,R127,R166,R196,R219,R247,R282",8.5,0.46,0.59,1.4,0.414,16,45,0.99702,3.03,1.34,9.2
0.494637982,0.554397732,6,5,Non,1053,"R10,R54,R85,R108,R148,R179,R193,R230,R254,R288",5.6,0.605,0.05,2.4,0.073,19,25,0.99258,3.56,0.55,12.9
0.467369222,-0.595976801,7,7,Match,1054,"R29,R48,R79,R111,R147,R153,R199,R233,R259,R275",8.3,0.33,0.42,2.3,0.07,9,20,0.99426,3.38,0.77,12.7
-0.539631769,-0.362440548,5,6,Non,1055,"R17,R38,R69,R89,R127,R166,R185,R219,R244,R282",8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1
-0.539631769,-0.362440548,5,6,Non,1056,"R17,R38,R69,R89,R127,R166,R185,R219,R244,R282",8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1
0.653078748,-0.396281207,6,7,Non,1057,"R31,R52,R83,R116,R143,R176,R200,R227,R253,R285",8.9,0.48,0.53,4,0.101,3,10,0.99586,3.21,0.59,12.1
-0.624332536,0.185919568,5,5,Match,1058,"R15,R40,R72,R89,R133,R166,R183,R218,R239,R282",7.6,0.42,0.25,3.9,0.104,28,90,0.99784,3.15,0.57,9.1
0.731516357,-0.016562297,6,7,Non,1059,"R31,R58,R85,R118,R148,R177,R200,R235,R264,R288",9.9,0.53,0.57,2.4,0.093,30,52,0.9971,3.19,0.76,11.6
0.182807635,0.705547073,6,7,Non,1060,"R31,R52,R83,R116,R143,R176,R200,R227,R253,R285",8.9,0.48,0.53,4,0.101,3,10,0.99586,3.21,0.59,12.1
0.072229852,-0.674827664,6,6,Match,1061,"R21,R33,R65,R91,R122,R157,R194,R213,R244,R274",11.6,0.23,0.57,1.8,0.074,3,8,0.9981,3.14,0.7,9.9
0.63992963,-0.220782474,7,8,Non,1062,"R31,R51,R85,R117,R148,R153,R199,R233,R259,R275",9.1,0.4,0.5,1.8,0.071,7,16,0.99462,3.21,0.69,12.5
0.440282902,-0.209470459,6,6,Match,1063,"R31,R50,R85,R107,R139,R156,R200,R233,R260,R276",8,0.38,0.44,1.9,0.098,6,15,0.9956,3.3,0.64,11.4
0.280538366,-0.685551438,7,6,Non,1064,"R30,R48,R76,R112,R147,R157,R198,R227,R252,R268",10.2,0.29,0.65,2.4,0.075,6,17,0.99565,3.22,0.63,11.8
