Instance,Pred_class,class,Matches,variance,skewness,curtosis,entropy,Mixnew,Stress,x,y
585,0,0,Match,0.33565,6.8369,0.69718,-0.55691,"R9,R26,R45,R55,R65,R84,R102,R119,R131,R154,R176,R183",0.270392558,-0.56608796,-0.150143295
586,0,0,Match,4.3398,-5.3036,3.8803,-0.70432,"R17,R22,R40,R53,R74,R90,R97,R112,R138,R155,R171,R194",0.201569329,-0.036804533,0.58402516
587,0,0,Match,1.5456,8.5482,0.4187,-2.1784,"R13,R26,R45,R55,R69,R84,R102,R119,R138,R157,R176,R189",0.26776938,-0.473426239,0.007585671
588,0,0,Match,1.4276,8.3847,-2.0995,-1.9677,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
589,0,0,Match,-0.27802,8.1881,-3.1338,-2.5276,"R9,R26,R41,R55,R65,R81,R102,R117,R124,R154,R176,R182",0.239653032,-0.666019445,-0.019004771
590,0,0,Match,0.93611,8.6413,-1.6351,-1.3043,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
591,0,0,Match,4.6352,-3.0087,2.6773,1.212,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
592,0,0,Match,1.5268,-5.5871,8.6564,-1.722,"R11,R28,R38,R53,R69,R84,R100,R109,R138,R155,R166,R188",0.320029307,0.41889621,0.526418904
593,0,0,Match,0.95626,2.4728,4.4578,0.21636,"R11,R21,R38,R50,R70,R84,R99,R111,R138,R155,R164,R188",0.29675367,0.433038687,0.420731046
594,1,0,NonMatch,-2.7914,1.7734,6.7756,-0.39915,"R5,R21,R30,R47,R62,R78,R98,R104,R127,R140,R164,R181",0.320917533,0.094406752,-0.35251626
595,0,0,Match,5.2032,3.5116,-1.2538,1.0129,"R17,R22,R40,R53,R74,R90,R95,R114,R138,R155,R171,R194",0.204711426,-0.063869998,0.581225075
596,0,0,Match,3.1836,7.2321,-1.0713,-2.5909,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
597,0,0,Match,0.65497,5.1815,1.0673,-0.42113,"R13,R21,R34,R50,R69,R84,R102,R107,R131,R157,R160,R189",0.352948309,-0.064686853,-0.071166641
598,0,0,Match,5.6084,10.3009,-4.8003,-4.3534,"R17,R19,R41,R55,R73,R87,R102,R117,R134,R149,R176,R194",0.281603291,-0.43625973,0.117049988
599,0,0,Match,1.105,7.4432,0.41099,-3.0332,"R13,R26,R44,R55,R69,R84,R102,R119,R138,R157,R176,R189",0.269163303,-0.47066481,0.00258901
600,0,0,Match,3.9292,-2.9156,2.2129,0.30817,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
601,0,0,Match,1.1558,6.4003,1.5506,0.6961,"R13,R26,R46,R55,R70,R84,R102,R119,R138,R157,R176,R189",0.265356712,-0.479125876,-0.013126597
602,0,0,Match,2.5581,2.6218,1.8513,0.40257,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
603,0,0,Match,2.7831,10.9796,-3.557,-4.4039,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
604,0,0,Match,3.7635,2.7811,0.66119,0.34179,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
605,0,0,Match,-2.6479,10.1374,-1.331,-5.4707,"R9,R26,R41,R55,R65,R81,R102,R116,R122,R147,R176,R182",0.252055016,-0.677387935,-0.080210897
606,0,0,Match,1.0652,8.3682,-1.4004,-1.6509,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
607,0,0,Match,-1.4275,11.8797,0.41613,-6.9978,"R9,R26,R43,R55,R65,R81,R102,R116,R126,R147,R173,R184",0.282226333,-0.664364074,-0.247561246
608,0,0,Match,5.7456,10.1808,-4.7857,-4.3366,"R17,R19,R41,R55,R73,R88,R102,R117,R134,R149,R176,R194",0.262498764,-0.61907262,0.268509514
609,0,0,Match,5.086,3.2798,-1.2701,1.1189,"R17,R22,R40,R53,R74,R90,R95,R114,R138,R155,R171,R194",0.204711426,-0.063869998,0.581225075
610,0,0,Match,3.4092,5.4049,-2.5228,-0.89958,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
611,0,0,Match,-0.2361,9.3221,2.1307,-4.3793,"R9,R26,R46,R55,R65,R81,R102,R119,R131,R154,R176,R185",0.25950768,-0.619923123,-0.163043841
612,0,0,Match,3.8197,8.9951,-4.383,-4.0327,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R151,R176,R194",0.202415216,-0.5165884,0.282287554
613,1,0,NonMatch,-1.1391,1.8127,6.9144,0.70127,"R7,R21,R30,R47,R62,R79,R98,R104,R127,R141,R164,R181",0.31931737,0.129728312,-0.348795305
614,0,0,Match,4.9249,0.68906,0.77344,1.2095,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
615,0,0,Match,2.5089,6.841,-0.029423,0.44912,"R17,R26,R45,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.146852646,-0.364919333,0.319507113
616,0,0,Match,-0.2062,9.2207,-3.7044,-6.8103,"R9,R26,R41,R55,R65,R81,R102,R116,R124,R154,R173,R182",0.271331485,-0.703861884,-0.113614003
617,0,0,Match,3.946,6.8514,-1.5443,-0.5582,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
618,0,0,Match,-0.278,8.1881,-3.1338,-2.5276,"R9,R26,R41,R55,R65,R81,R102,R117,R124,R154,R176,R182",0.239653032,-0.666019445,-0.019004771
619,0,0,Match,1.8592,3.2074,-0.15966,-0.26208,"R15,R22,R39,R53,R74,R90,R99,R113,R138,R155,R171,R193",0.232491154,0.166335824,0.595028056
620,0,0,Match,0.56953,7.6294,1.5754,-3.2233,"R13,R26,R46,R55,R69,R84,R102,R119,R131,R154,R176,R189",0.280848297,-0.53205244,-0.107112308
621,0,0,Match,3.4626,-4.449,3.5427,0.15429,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
622,0,0,Match,3.3951,1.1484,2.1401,2.0862,"R17,R22,R40,R53,R74,R90,R99,R112,R139,R155,R171,R194",0.208307798,0.014769118,0.601897306
623,0,0,Match,5.0429,-0.52974,0.50439,1.106,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
624,0,0,Match,3.7758,7.1783,-1.5195,0.40128,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
625,0,0,Match,4.6562,7.6398,-2.4243,-1.2384,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
626,0,0,Match,4.0948,-2.9674,2.3689,0.75429,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
627,0,0,Match,1.8384,6.063,0.54723,0.51248,"R15,R26,R45,R55,R74,R90,R102,R119,R138,R157,R176,R193",0.234203053,-0.337130231,0.17026226
628,0,0,Match,2.0153,0.43661,4.5864,-0.3151,"R15,R22,R39,R53,R74,R90,R99,R112,R138,R155,R171,R193",0.223726417,0.142959505,0.594564294
629,0,0,Match,3.5251,0.7201,1.6928,0.64438,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
630,0,0,Match,3.757,-5.4236,3.8255,-1.2526,"R17,R22,R40,R53,R74,R90,R97,R112,R138,R155,R171,R194",0.201569329,-0.036804533,0.58402516
631,0,0,Match,2.5989,3.5178,0.7623,0.81119,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
632,0,0,Match,1.8994,0.97462,4.2265,0.81377,"R15,R22,R39,R53,R74,R90,R99,R112,R138,R155,R171,R193",0.223726417,0.142959505,0.594564294
633,0,0,Match,3.6941,-3.9482,4.2625,1.1577,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
634,0,0,Match,4.4295,-2.3507,1.7048,0.90946,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
635,0,0,Match,6.8248,5.2187,-2.5425,0.5461,"R17,R26,R40,R52,R74,R90,R102,R114,R137,R157,R171,R194",0.205355504,-0.290619623,0.471018041
636,0,0,Match,1.8967,-2.5163,2.8093,-0.79742,"R15,R22,R39,R53,R74,R90,R99,R112,R138,R155,R171,R193",0.223726417,0.142959505,0.594564294
637,0,0,Match,2.1526,-6.1665,8.0831,-0.34355,"R15,R22,R40,R53,R74,R90,R97,R112,R138,R155,R171,R194",0.216689494,0.066873202,0.597041467
638,0,0,Match,3.3004,7.0811,-1.3258,0.22283,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
639,0,0,Match,2.7213,7.05,-0.58808,0.41809,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
640,0,0,Match,3.8846,-3.0336,2.5334,0.20214,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
641,0,0,Match,4.1665,-0.4449,0.23448,0.27843,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
642,0,0,Match,0.94225,5.8561,1.8762,-0.32544,"R13,R26,R46,R55,R69,R84,R102,R119,R138,R157,R176,R189",0.264844406,-0.485100503,-0.003220519
643,0,0,Match,5.1321,-0.031048,0.32616,1.1151,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
644,0,0,Match,0.38251,6.8121,1.8128,-0.61251,"R13,R26,R46,R55,R69,R84,R102,R119,R131,R154,R176,R185",0.279902811,-0.538798214,-0.124901035
645,0,0,Match,3.0333,-2.5928,2.3183,0.303,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
646,0,0,Match,2.9233,6.0464,-0.11168,-0.58665,"R17,R26,R45,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.146852646,-0.364919333,0.319507113
647,0,0,Match,1.162,10.2926,-1.2821,-4.0392,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
648,0,0,Match,3.7791,2.5762,1.3098,0.5655,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
649,0,0,Match,0.77765,5.9781,1.1941,-0.3526,"R13,R26,R46,R55,R69,R84,R102,R119,R138,R157,R176,R189",0.264844406,-0.485100503,-0.003220519
650,1,0,NonMatch,-0.38388,-1.0471,8.0514,0.49567,"R7,R21,R30,R47,R61,R79,R98,R108,R130,R152,R164,R181",0.320618069,0.122753954,-0.310140168
651,0,0,Match,0.21084,9.4359,-0.094543,-1.859,"R9,R26,R45,R55,R65,R81,R102,R117,R124,R154,R176,R184",0.251200069,-0.673142104,-0.050914781
652,0,0,Match,2.9571,-4.5938,5.9068,0.57196,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
653,0,0,Match,4.6439,-3.3729,2.5976,0.55257,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
654,0,0,Match,3.3577,-4.3062,6.0241,0.18274,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
655,0,0,Match,3.5127,2.9073,1.0579,0.40774,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
656,0,0,Match,2.6562,10.7044,-3.3085,-4.0767,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
657,0,0,Match,-1.3612,10.694,1.7022,-2.9026,"R9,R26,R46,R55,R65,R81,R102,R119,R127,R147,R176,R185",0.260485636,-0.587336418,-0.198818828
658,0,0,Match,-0.278,8.1881,-3.1338,-2.5276,"R9,R26,R41,R55,R65,R81,R102,R117,R124,R154,R176,R182",0.239653032,-0.666019445,-0.019004771
659,0,0,Match,1.04,-6.9321,8.2888,-1.2991,"R11,R21,R38,R50,R69,R84,R97,R109,R138,R155,R162,R188",0.33018478,0.393315438,0.305608085
660,0,0,Match,2.1881,2.7356,1.3278,-0.1832,"R15,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.202034116,0.068830651,0.566559883
661,0,0,Match,4.2756,-2.6528,2.1375,0.94437,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
662,0,0,Match,-0.11996,6.8741,0.91995,-0.6694,"R9,R26,R46,R55,R65,R81,R102,R119,R131,R154,R176,R185",0.25950768,-0.619923123,-0.163043841
663,0,0,Match,2.9736,8.7944,-3.6359,-1.3754,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
664,0,0,Match,3.7798,-3.3109,2.6491,0.066365,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
665,0,0,Match,5.3586,3.7557,-1.7345,1.0789,"R17,R23,R40,R52,R74,R90,R95,R114,R138,R156,R171,R194",0.253340119,-0.184301966,0.615184241
666,0,0,Match,1.8373,6.1292,0.84027,0.55257,"R15,R26,R45,R55,R74,R90,R102,R119,R138,R157,R176,R193",0.243267488,-0.425299415,0.388763865
667,0,0,Match,1.2262,0.89599,5.7568,-0.11596,"R11,R21,R38,R53,R69,R84,R99,R111,R138,R155,R164,R188",0.284535682,0.368339587,0.414140289
668,0,0,Match,-0.048008,-0.56078,7.7215,0.453,"R7,R21,R35,R47,R61,R79,R98,R108,R131,R152,R164,R181",0.330059193,0.122655115,-0.258586574
669,0,0,Match,0.5706,-0.024841,1.2421,-0.56208,"R11,R21,R34,R50,R69,R84,R99,R107,R131,R152,R159,R188",0.330866605,0.522989192,0.324545783
670,0,0,Match,4.3634,0.46351,1.4281,2.0202,"R17,R22,R40,R53,R74,R90,R99,R112,R139,R155,R171,R194",0.208307798,0.014769118,0.601897306
671,0,0,Match,3.482,-4.1634,3.5008,-0.078462,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
672,0,0,Match,0.51947,-3.2633,3.0895,-0.98492,"R11,R21,R35,R50,R69,R84,R99,R108,R129,R152,R163,R188",0.331201496,0.539889473,0.368463279
673,0,0,Match,2.3164,-2.628,3.1529,-0.08622,"R15,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.197364415,0.05650555,0.57343151
674,0,0,Match,-1.8348,11.0334,3.1863,-4.8888,"R9,R26,R46,R55,R65,R81,R102,R116,R126,R147,R176,R185",0.259003169,-0.658667754,-0.166166736
675,0,0,Match,1.3754,8.8793,-1.9136,-0.53751,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
676,0,0,Match,-0.16682,5.8974,0.49839,-0.70044,"R3,R26,R45,R55,R59,R81,R102,R119,R131,R154,R176,R183",0.282087539,-0.501010527,-0.197974825
677,0,0,Match,0.29961,7.1328,-0.31475,-1.1828,"R9,R26,R45,R55,R65,R84,R102,R117,R124,R154,R176,R183",0.259753,-0.640243735,-0.039050691
678,0,0,Match,0.25035,9.3262,-3.6873,-6.2543,"R9,R26,R41,R55,R65,R81,R102,R116,R124,R154,R173,R182",0.271331485,-0.703861884,-0.113614003
679,0,0,Match,2.4673,1.3926,1.7125,0.41421,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
680,0,0,Match,0.77805,6.6424,-1.1425,-1.0573,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
681,0,0,Match,3.4465,2.9508,1.0271,0.5461,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
682,0,0,Match,2.2429,-4.1427,5.2333,-0.40173,"R15,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.197364415,0.05650555,0.57343151
683,0,0,Match,3.7321,-3.884,3.3577,-0.0060486,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
684,0,0,Match,4.3365,-3.584,3.6884,0.74912,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
685,0,0,Match,-2.0759,10.8223,2.6439,-4.837,"R9,R26,R46,R55,R65,R81,R102,R116,R126,R147,R176,R185",0.259003169,-0.658667754,-0.166166736
686,0,0,Match,4.0715,7.6398,-2.0824,-1.1698,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
687,0,0,Match,0.76163,5.8209,1.1959,-0.64613,"R13,R26,R46,R55,R69,R84,R102,R119,R138,R157,R176,R189",0.264844406,-0.485100503,-0.003220519
688,0,0,Match,-0.53966,7.3273,0.46583,-1.4543,"R9,R26,R45,R55,R65,R81,R102,R119,R127,R140,R176,R183",0.259672529,-0.473333657,-0.224280356
689,0,0,Match,2.6213,5.7919,0.065686,-1.5759,"R17,R26,R45,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.146852646,-0.364919333,0.319507113
690,0,0,Match,3.0242,-3.3378,2.5865,-0.54785,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
691,0,0,Match,5.8519,5.3905,-2.4037,-0.061652,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
692,0,0,Match,0.5706,-0.0248,1.2421,-0.5621,"R11,R21,R34,R50,R69,R84,R99,R107,R131,R152,R159,R188",0.330866605,0.52298919,0.32454578
693,0,0,Match,3.9771,11.1513,-3.9272,-4.3444,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
694,0,0,Match,1.5478,9.1814,-1.6326,-1.7375,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
695,0,0,Match,0.74054,0.36625,2.1992,0.48403,"R11,R21,R34,R50,R70,R84,R99,R107,R131,R155,R160,R188",0.295726725,0.48298424,0.295881542
696,0,0,Match,0.49571,10.2243,-1.097,-4.0159,"R13,R26,R41,R55,R69,R84,R102,R117,R124,R154,R176,R182",0.258699483,-0.625286569,0.037582661
697,0,0,Match,1.645,7.8612,-0.87598,-3.5569,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
698,0,0,Match,3.6077,6.8576,-1.1622,0.28231,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
699,0,0,Match,3.2403,-3.7082,5.2804,0.41291,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
700,0,0,Match,3.9166,10.2491,-4.0926,-4.4659,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
701,0,0,Match,3.9262,6.0299,-2.0156,-0.065531,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
702,0,0,Match,5.591,10.4643,-4.3839,-4.3379,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R151,R176,R194",0.202415216,-0.5165884,0.282287554
703,0,0,Match,3.7522,-3.6978,3.9943,1.3051,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
704,0,0,Match,1.3114,4.5462,2.2935,0.22541,"R11,R21,R38,R53,R70,R84,R99,R111,R138,R157,R168,R188",0.306502219,0.336936979,0.353359282
705,0,0,Match,3.7022,6.9942,-1.8511,-0.12889,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
706,0,0,Match,4.364,-3.1039,2.3757,0.78532,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
707,0,0,Match,3.5829,1.4423,1.0219,1.4008,"R17,R22,R40,R53,R74,R90,R99,R112,R139,R155,R171,R194",0.208307798,0.014769118,0.601897306
708,0,0,Match,4.65,-4.8297,3.4553,-0.25174,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
709,0,0,Match,5.1731,3.9606,-1.983,0.40774,"R17,R23,R40,R52,R74,R90,R93,R114,R138,R157,R171,R194",0.23347209,-0.206158025,0.567568547
710,0,0,Match,3.2692,3.4184,0.20706,-0.066824,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
711,0,0,Match,2.4012,1.6223,3.0312,0.71679,"R16,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.201122889,0.05476672,0.578513493
712,0,0,Match,1.7257,-4.4697,8.2219,-1.8073,"R11,R22,R39,R53,R69,R84,R99,R109,R138,R155,R171,R188",0.256148487,0.306282111,0.556963331
713,0,0,Match,4.7965,6.9859,-1.9967,-0.35001,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
714,0,0,Match,4.0962,10.1891,-3.9323,-4.1827,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
715,0,0,Match,2.5559,3.3605,2.0321,0.26809,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
716,0,0,Match,3.4916,8.5709,-3.0326,-0.59182,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
717,0,0,Match,0.5195,-3.2633,3.0895,-0.9849,"R11,R21,R35,R50,R69,R84,R99,R108,R129,R152,R163,R188",0.331201496,0.539889473,0.368463279
718,0,0,Match,2.9856,7.2673,-0.409,-2.2431,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
719,0,0,Match,4.0932,5.4132,-1.8219,0.23576,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
720,0,0,Match,1.7748,-0.76978,5.5854,1.3039,"R15,R22,R39,R53,R74,R86,R99,R109,R138,R155,R171,R193",0.248196821,0.217640391,0.60691909
721,0,0,Match,5.2012,0.32694,0.17965,1.1797,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
722,0,0,Match,-0.45062,-1.3678,7.0858,-0.40303,"R7,R21,R30,R47,R61,R79,R98,R108,R129,R142,R164,R181",0.324448986,0.285222396,-0.648509617
723,0,0,Match,4.8451,8.1116,-2.9512,-1.4724,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
724,0,0,Match,0.74841,7.2756,1.1504,-0.5388,"R13,R26,R46,R55,R69,R84,R102,R119,R131,R157,R176,R189",0.271668333,-0.528372578,-0.051715778
725,0,0,Match,5.1213,8.5565,-3.3917,-1.5474,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
726,0,0,Match,3.6181,-3.7454,2.8273,-0.71208,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
727,0,0,Match,0.040498,8.5234,1.4461,-3.9306,"R9,R26,R46,R55,R65,R81,R102,R119,R131,R154,R176,R185",0.25950768,-0.619923123,-0.163043841
728,0,0,Match,-2.6479,10.1374,-1.331,-5.4707,"R9,R26,R41,R55,R65,R81,R102,R116,R122,R147,R176,R182",0.252055016,-0.677387935,-0.080210897
729,0,0,Match,0.37984,0.70975,0.75716,-0.44441,"R11,R21,R34,R49,R69,R84,R99,R107,R131,R152,R160,R179",0.318299769,0.509508884,0.221538202
730,1,0,NonMatch,-0.95923,0.091039,6.2204,-1.4828,"R7,R21,R29,R47,R60,R79,R98,R103,R127,R140,R164,R181",0.256422795,0.152861027,-0.427205119
731,0,0,Match,2.8672,10.0008,-3.2049,-3.1095,"R17,R26,R41,R55,R74,R88,R102,R117,R137,R157,R176,R194",0.184996077,-0.489419905,0.262475345
732,0,0,Match,1.0182,9.109,-0.62064,-1.7129,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
733,0,0,Match,-2.7143,11.4535,2.1092,-3.9629,"R9,R26,R46,R55,R65,R81,R102,R119,R126,R147,R176,R185",0.257917958,-0.64291278,-0.169750505
734,0,0,Match,3.8244,-3.1081,2.4537,0.52024,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
735,0,0,Match,2.7961,2.121,1.8385,0.38317,"R17,R22,R40,R53,R74,R90,R99,R114,R138,R155,R171,R194",0.187956723,-0.021991123,0.561365234
736,0,0,Match,3.5358,6.7086,-0.81857,0.47886,"R17,R26,R41,R55,R74,R90,R102,R117,R138,R157,R176,R194",0.134906226,-0.389295692,0.304699304
737,0,0,Match,-0.7056,8.7241,2.2215,-4.5965,"R9,R26,R46,R55,R65,R81,R102,R116,R125,R145,R176,R185",0.2623101,-0.649268218,-0.180227599
738,0,0,Match,4.1542,7.2756,-2.4766,-1.2099,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
739,0,0,Match,0.92703,9.4318,-0.66263,-1.6728,"R13,R26,R41,R55,R69,R84,R102,R117,R138,R157,R176,R189",0.240672662,-0.517543617,0.083570899
740,0,0,Match,1.8216,-6.4748,8.0514,-0.41855,"R15,R22,R39,R53,R74,R90,R97,R112,R138,R155,R171,R193",0.245461307,0.156706228,0.616859172
741,0,0,Match,-2.4473,12.6247,0.73573,-7.6612,"R9,R26,R43,R55,R65,R81,R102,R116,R126,R147,R173,R184",0.282226333,-0.664364074,-0.247561246
742,0,0,Match,3.5862,-3.0957,2.8093,0.24481,"R17,R22,R40,R53,R74,R90,R99,R112,R138,R155,R171,R194",0.185476423,0.006392658,0.562379192
743,0,0,Match,0.66191,9.6594,-0.28819,-1.6638,"R13,R26,R45,R55,R69,R84,R102,R117,R124,R157,R176,R189",0.262626692,-0.584579171,0.041564194
744,0,0,Match,4.7926,1.7071,-0.051701,1.4926,"R17,R22,R40,R53,R74,R90,R99,R112,R139,R155,R171,R194",0.208307798,0.014769118,0.601897306
745,0,0,Match,4.9852,8.3516,-2.5425,-1.2823,"R17,R26,R41,R55,R74,R90,R102,R117,R137,R157,R176,R194",0.162643608,-0.439784769,0.289758056
746,0,0,Match,0.75736,3.0294,2.9164,-0.068117,"R11,R21,R35,R50,R69,R84,R99,R108,R138,R155,R160,R188",0.286170205,0.409012502,0.326549498
